burst,frame_slot,magnitude_packed_px
000_0089,3,1.0752906583803283
000_0089,4,1.202211503854459
000_0089,5,1.25
000_0089,6,0.8838834764831844
000_0089,7,1.6677080080157918
000_0089,8,2.0472924192699
000_0089,9,1.0915155747858112
000_0089,10,1.7161912772182477
000_0089,11,1.1267347735824966
000_0089,12,1.200585794518659
000_0089,13,1.6677080080157918
000_0367,1,0.6987712429686843
000_0367,2,0.3801726581436387
000_0367,3,0.19764235376052372
000_0367,4,0.9291292967074066
000_0367,5,0.6987712429686843
000_0367,6,0.8772293029761374
000_0367,7,0.08838834764831845
000_0367,8,0.375
000_0367,9,0.0625
000_0367,10,0.0625
000_0367,11,0.13975424859373686
000_0367,12,0.6903350635742038
000_0367,13,0.08838834764831845
000_0368,1,1.3258252147247767
000_0368,2,1.0097184013377194
000_0368,3,0.9882117688026185
000_0368,4,0.2576941016011038
000_0368,5,0.5038911092686593
000_0368,6,0.9395810236483068
000_0368,7,0.5762215285808054
000_0368,8,1.0606601717798212
000_0368,9,0.1875
000_0368,10,0.375
000_0368,11,0.7525996611745185
000_0368,12,1.0680004681646913
000_0368,13,0.875
000_0369,1,0.7905694150420949
000_0369,2,0.9457966219013473
000_0369,3,1.1875
000_0369,4,0.31868871959954903
000_0369,5,0.5038911092686593
000_0369,6,0.875
000_0369,7,1.7600159800410904
000_0369,8,0.5625
000_0369,9,1.0077822185373186
000_0369,10,1.0019512213675874
000_0369,11,1.0402073110683274
000_0369,12,1.0915155747858112
000_0369,13,0.125
000_0371,1,0.45069390943299864
000_0371,2,0.4419417382415922
000_0371,3,0.22534695471649932
000_0371,4,0.5038911092686593
000_0371,5,0.1767766952966369
000_0371,6,0.6373774391990981
000_0371,7,1.0174262872562316
000_0371,8,0.8948638164547721
000_0371,9,0.6155536126122565
000_0371,10,0.875
000_0371,11,0.6281172263200556
000_0371,12,0.1875
000_0371,13,0.19764235376052372
000_0372,1,0.0625
000_0372,2,0.6875
000_0372,3,0.3125
000_0372,4,1.0625
000_0372,5,0.9100137361600648
000_0372,6,1.0
000_0372,7,0.13975424859373686
000_0372,8,0.8772293029761374
000_0372,9,0.8408515029421069
000_0372,10,0.8338540040078959
000_0372,11,1.0077822185373186
000_0372,12,0.39528470752104744
000_0372,13,0.5762215285808054
000_0374,1,0.875
000_0374,2,1.0915155747858112
000_0374,3,1.8221724671391564
000_0374,4,1.459077191241094
000_0374,5,2.1883926750014497
000_0374,6,1.9375
000_0374,7,2.069118169655856
000_0374,8,1.189143599402528
000_0374,9,2.61680267693229
000_0374,10,2.0348525745124633
000_0374,11,2.431884557292965
000_0374,12,1.8760413774754543
000_0374,13,2.19463123325993
000_0375,1,0.08838834764831845
000_0375,2,1.6298006013006623
000_0375,3,1.0915155747858112
000_0375,4,0.8500919067959652
000_0375,5,0.8149003006503311
000_0375,6,1.2279301690242812
000_0375,7,1.0307764064044151
000_0375,8,0.6373774391990981
000_0375,9,1.286953767623375
000_0375,10,0.8125
000_0375,11,1.118033988749895
000_0375,12,1.3764197215965774
000_0375,13,1.511673327805978
000_0376,1,0.8338540040078959
000_0376,2,1.0174262872562316
000_0376,3,0.31868871959954903
000_0376,4,0.40019526483955303
000_0376,5,0.5659615711335886
000_0376,6,0.4192627457812106
000_0376,7,0.5762215285808054
000_0376,8,0.8682777493406127
000_0376,9,0.9013878188659973
000_0376,10,0.7831227553838542
000_0376,11,0.4759858191164943
000_0376,12,0.7288689868556626
000_0376,13,0.5762215285808054
000_0413,1,0.6373774391990981
000_0413,2,0.673145600891813
000_0413,3,1.1524430571616109
000_0413,4,0.3125
000_0413,5,0.19764235376052372
000_0413,6,0.13975424859373686
000_0413,7,0.2576941016011038
000_0413,8,0.19764235376052372
000_0413,9,0.6987712429686843
000_0413,10,0.3535533905932738
000_0413,11,0.4375
000_0413,12,0.8705242673240075
000_0413,13,0.4375
000_0414,1,0.375
000_0414,2,0.6903350635742038
000_0414,3,0.5038911092686593
000_0414,4,0.6987712429686843
000_0414,5,0.6903350635742038
000_0414,6,1.1075028216668343
000_0414,7,1.6298006013006623
000_0414,8,1.0476909133900132
000_0414,9,1.200585794518659
000_0414,10,1.511673327805978
000_0414,11,1.0097184013377194
000_0414,12,1.4252192813739224
000_0414,13,1.207075494739248
000_0415,1,0.7126096406869612
000_0415,2,1.0
000_0415,3,0.13975424859373686
000_0415,4,0.13975424859373686
000_0415,5,0.8220591523728691
000_0415,6,0.19764235376052372
000_0415,7,0.6875
000_0415,8,0.8772293029761374
000_0415,9,0.8125
000_0415,10,1.0077822185373186
000_0415,11,1.0915155747858112
000_0415,12,1.174268389253496
000_0415,13,0.7525996611745185
000_0416,1,0.125
000_0416,2,0.5340002340823456
000_0416,3,0.8705242673240075
000_0416,4,0.31868871959954903
000_0416,5,1.0307764064044151
000_0416,6,0.25
000_0416,7,0.7831227553838542
000_0416,8,0.9882117688026185
000_0416,9,1.3764197215965774
000_0416,10,1.3975424859373686
000_0416,11,0.8125
000_0416,12,0.625
000_0416,13,0.5590169943749475
000_0417,1,0.9291292967074066
000_0417,2,0.8149003006503311
000_0417,3,1.0643366478704002
000_0417,4,1.3375584099395434
000_0417,5,0.5659615711335886
000_0417,6,1.1524430571616109
000_0417,7,0.3365728004459065
000_0417,8,0.9702609185162515
000_0417,9,0.5038911092686593
000_0417,10,0.7730823048033113
000_0417,11,0.9560661587986472
000_0417,12,0.8500919067959652
000_0417,13,0.22534695471649932
000_0418,1,0.31868871959954903
000_0418,2,0.39528470752104744
000_0418,3,0.1767766952966369
000_0418,4,0.0
000_0418,5,0.5590169943749475
000_0418,6,0.9375
000_0418,7,0.5376453291901642
000_0418,8,0.8705242673240075
000_0418,9,0.5340002340823456
000_0418,10,0.7315437444199766
000_0418,11,1.213530489934225
000_0418,12,1.2405895775799505
000_0418,13,0.8838834764831844
000_0420,1,0.25
000_0420,2,0.1875
000_0420,3,0.0625
000_0420,4,0.4419417382415922
000_0420,5,0.31868871959954903
000_0420,6,0.39528470752104744
000_0420,7,0.3801726581436387
000_0420,8,0.13975424859373686
000_0420,9,1.1524430571616109
000_0420,10,1.0789172813520043
000_0420,11,0.7315437444199766
000_0420,12,0.1875
000_0420,13,1.1524430571616109
000_0421,1,0.8149003006503311
000_0421,2,1.0
000_0421,3,0.9013878188659973
000_0421,4,1.8791620472966135
000_0421,5,0.9882117688026185
000_0421,6,0.8385254915624212
000_0421,7,0.625
000_0421,8,0.9395810236483068
000_0421,9,1.1625672023586422
000_0421,10,0.9291292967074066
000_0421,11,1.2374368670764582
000_0421,12,1.0643366478704002
000_0421,13,1.189143599402528
000_0269,1,1.0307764064044151
000_0269,2,1.5674920254980567
000_0269,3,2.003902442735175
000_0269,4,1.5524677935467777
000_0269,5,1.200585794518659
000_0269,6,1.189143599402528
000_0269,7,1.0698276730389806
000_0269,8,0.8338540040078959
000_0269,9,1.3287682265918312
000_0269,10,0.4192627457812106
000_0269,11,0.9540210951546092
000_0269,12,1.25
000_0269,13,1.6921232963351105
000_0270,1,0.7603453162872774
000_0270,2,1.0077822185373186
000_0270,3,0.25
000_0270,4,0.13975424859373686
000_0270,5,0.125
000_0270,6,0.0625
000_0270,7,0.2576941016011038
000_0270,8,0.5038911092686593
000_0270,9,0.4419417382415922
000_0270,10,0.2795084971874737
000_0270,11,0.3535533905932738
000_0270,12,0.1875
000_0270,13,0.08838834764831845
000_0271,1,0.0625
000_0271,2,0.2651650429449553
000_0271,3,0.7126096406869612
000_0271,4,0.6875
000_0271,5,0.0625
000_0271,6,0.125
000_0271,7,0.08838834764831845
000_0271,8,0.13975424859373686
000_0271,9,0.125
000_0271,10,0.1767766952966369
000_0271,11,0.8772293029761374
000_0271,12,0.2795084971874737
000_0271,13,0.375
000_0274,1,0.5762215285808054
000_0274,2,0.4419417382415922
000_0274,3,0.8408515029421069
000_0274,4,1.1057378758096332
000_0274,5,1.0625
000_0274,6,0.4419417382415922
000_0274,7,1.2405895775799505
000_0274,8,0.2651650429449553
000_0274,9,0.5896238207535377
000_0274,10,1.189143599402528
000_0274,11,0.6281172263200556
000_0274,12,0.9291292967074066
000_0274,13,0.13975424859373686
000_0275,1,0.8125
000_0275,2,0.8772293029761374
000_0275,3,1.2577882373436318
000_0275,4,0.5762215285808054
000_0275,5,0.2576941016011038
000_0275,6,1.034559084827928
000_0275,7,1.118033988749895
000_0275,8,0.7126096406869612
000_0275,9,1.4169730060943293
000_0275,10,0.6373774391990981
000_0275,11,1.8466608378367697
000_0275,12,1.9080421903092184
000_0275,13,1.3707320124663318
000_0276,1,1.1057378758096332
000_0276,2,0.7905694150420949
000_0276,3,0.3801726581436387
000_0276,4,0.9762812094883317
000_0276,5,1.3258252147247767
000_0276,6,1.1625672023586422
000_0276,7,0.375
000_0276,8,0.08838834764831845
000_0276,9,0.6875
000_0276,10,1.213530489934225
000_0276,11,0.0625
000_0276,12,0.6155536126122565
000_0276,13,0.9882117688026185
000_0277,1,0.875
000_0277,2,1.0643366478704002
000_0277,3,0.4419417382415922
000_0277,4,1.0915155747858112
000_0277,5,0.9519716382329886
000_0277,6,1.0752906583803283
000_0277,7,0.2651650429449553
000_0277,8,1.8168052317185792
000_0277,9,0.75
000_0277,10,0.13975424859373686
000_0277,11,0.13975424859373686
000_0277,12,0.1767766952966369
000_0277,13,0.6187184335382291
000_0278,1,0.25
000_0278,2,0.08838834764831845
000_0278,3,0.31868871959954903
000_0278,4,0.4419417382415922
000_0278,5,1.0643366478704002
000_0278,6,0.5929270612815711
000_0278,7,0.08838834764831845
000_0278,8,0.3125
000_0278,9,0.375
000_0278,10,0.31868871959954903
000_0278,11,0.7126096406869612
000_0278,12,0.7603453162872774
000_0278,13,0.39528470752104744
000_0027,1,0.13975424859373686
000_0027,2,0.08838834764831845
000_0027,3,0.125
000_0027,4,0.13975424859373686
000_0027,5,0.0625
000_0027,6,0.8772293029761374
000_0027,7,0.13975424859373686
000_0027,8,0.13975424859373686
000_0027,9,0.0
000_0027,10,0.4419417382415922
000_0027,11,0.19764235376052372
000_0027,12,0.6155536126122565
000_0027,13,0.9882117688026185
000_0028,1,0.3125
000_0028,2,1.3005407529178008
000_0028,3,1.0933034802834938
000_0028,4,1.2823927830426995
000_0028,5,0.9882117688026185
000_0028,6,0.6187184335382291
000_0028,7,0.5340002340823456
000_0028,8,1.2326926827072513
000_0028,9,1.194060823408925
000_0028,10,0.5038911092686593
000_0028,11,1.0402073110683274
000_0028,12,0.5896238207535377
000_0028,13,0.5762215285808054
000_0029,1,0.08838834764831845
000_0029,2,0.6875
000_0029,3,0.375
000_0029,4,0.9100137361600648
000_0029,5,0.6903350635742038
000_0029,6,0.2795084971874737
000_0029,7,1.0476909133900132
000_0029,8,0.4759858191164943
000_0029,9,0.4419417382415922
000_0029,10,1.034559084827928
000_0029,11,0.9457966219013473
000_0029,12,1.0915155747858112
000_0029,13,0.375
000_0030,1,0.13975424859373686
000_0030,2,0.125
000_0030,3,0.19764235376052372
000_0030,4,0.13975424859373686
000_0030,5,0.0625
000_0030,6,0.3801726581436387
000_0030,7,0.0625
000_0030,8,0.0
000_0030,9,0.3801726581436387
000_0030,10,0.8149003006503311
000_0030,11,0.0625
000_0030,12,0.875
000_0030,13,0.8149003006503311
000_0032,1,0.9457966219013473
000_0032,2,0.6525191568069094
000_0032,3,0.7629097259833564
000_0032,4,0.3644344934278313
000_0032,5,1.034559084827928
000_0032,6,1.0402073110683274
000_0032,7,0.7629097259833564
000_0032,8,0.3125
000_0032,9,0.9375
000_0032,10,0.7905694150420949
000_0032,11,0.1767766952966369
000_0032,12,0.3125
000_0032,13,0.2576941016011038
000_0034,1,1.200585794518659
000_0034,2,0.40019526483955303
000_0034,3,0.08838834764831845
000_0034,4,0.4192627457812106
000_0034,5,1.0625
000_0034,6,0.3125
000_0034,7,0.9702609185162515
000_0034,8,1.194060823408925
000_0034,9,1.0077822185373186
000_0034,10,1.0097184013377194
000_0034,11,0.22534695471649932
000_0034,12,0.8220591523728691
000_0034,13,1.0019512213675874
000_0035,1,0.13975424859373686
000_0035,2,0.31868871959954903
000_0035,3,0.9560661587986472
000_0035,4,0.8948638164547721
000_0035,5,0.9882117688026185
000_0035,6,0.9375
000_0035,7,0.9702609185162515
000_0035,8,0.39528470752104744
000_0035,9,0.08838834764831845
000_0035,10,0.6987712429686843
000_0035,11,0.6903350635742038
000_0035,12,0.5038911092686593
000_0035,13,0.625
000_0037,1,0.5625
000_0037,2,0.7288689868556626
000_0037,3,1.0174262872562316
000_0037,4,0.125
000_0037,5,0.6875
000_0037,6,0.1767766952966369
000_0037,7,0.5762215285808054
000_0037,8,0.6373774391990981
000_0037,9,0.6281172263200556
000_0037,10,0.7525996611745185
000_0037,11,0.6987712429686843
000_0037,12,0.9100137361600648
000_0037,13,0.7905694150420949
000_0206,1,0.1875
000_0206,2,0.7603453162872774
000_0206,3,0.25
000_0206,4,0.0625
000_0206,5,0.25
000_0206,6,0.1875
000_0206,7,0.3801726581436387
000_0206,8,0.7126096406869612
000_0206,9,0.08838834764831845
000_0206,10,0.19764235376052372
000_0206,11,0.13975424859373686
000_0206,12,0.4759858191164943
000_0206,13,0.13975424859373686
000_0207,1,0.4375
000_0207,2,1.0174262872562316
000_0207,3,0.22534695471649932
000_0207,4,0.7730823048033113
000_0207,5,0.6987712429686843
000_0207,6,0.9013878188659973
000_0207,7,0.13975424859373686
000_0207,8,0.673145600891813
000_0207,9,0.13975424859373686
000_0207,10,0.2651650429449553
000_0207,11,0.31868871959954903
000_0207,12,0.13975424859373686
000_0207,13,1.3764197215965774
000_0209,1,0.8838834764831844
000_0209,2,0.9395810236483068
000_0209,3,0.8772293029761374
000_0209,4,0.4759858191164943
000_0209,5,0.4550068680800324
000_0209,6,0.7905694150420949
000_0209,7,0.1875
000_0209,8,0.6875
000_0209,9,0.0
000_0209,10,0.125
000_0209,11,0.19764235376052372
000_0209,12,0.0625
000_0209,13,0.19764235376052372
000_0210,1,0.6281172263200556
000_0210,2,0.7126096406869612
000_0210,3,0.3801726581436387
000_0210,4,0.7525996611745185
000_0210,5,0.5625
000_0210,6,0.978279740156158
000_0210,7,0.3125
000_0210,8,0.13975424859373686
000_0210,9,0.5762215285808054
000_0210,10,0.676040864149498
000_0210,11,0.25
000_0210,12,0.19764235376052372
000_0210,13,0.625
000_0212,1,0.2576941016011038
000_0212,2,0.13975424859373686
000_0212,3,0.9395810236483068
000_0212,4,0.8385254915624212
000_0212,5,0.2576941016011038
000_0212,6,0.4419417382415922
000_0212,7,0.08838834764831845
000_0212,8,0.3644344934278313
000_0212,9,0.13975424859373686
000_0212,10,0.3644344934278313
000_0212,11,0.0625
000_0212,12,0.0
000_0212,13,0.3801726581436387
000_0214,1,1.8843516789601669
000_0214,2,1.4388580541526672
000_0214,3,1.1267347735824966
000_0214,4,0.13975424859373686
000_0214,5,0.3365728004459065
000_0214,6,0.9762812094883317
000_0214,7,0.0625
000_0214,8,0.13975424859373686
000_0214,9,0.0625
000_0214,10,0.1875
000_0214,11,0.6373774391990981
000_0214,12,0.08838834764831845
000_0214,13,0.1767766952966369
000_0216,1,0.0625
000_0216,2,1.0933034802834938
000_0216,3,0.19764235376052372
000_0216,4,0.25
000_0216,5,0.2576941016011038
000_0216,6,0.2576941016011038
000_0216,7,0.08838834764831845
000_0216,8,1.1473474844178637
000_0216,9,0.6155536126122565
000_0216,10,0.7905694150420949
000_0216,11,0.125
000_0216,12,0.8772293029761374
000_0216,13,0.5153882032022076
000_0219,1,0.08838834764831845
000_0219,2,0.0
000_0219,3,0.13975424859373686
000_0219,4,0.1767766952966369
000_0219,5,0.8772293029761374
000_0219,6,0.3125
000_0219,7,0.0625
000_0219,8,0.1875
000_0219,9,0.0
000_0219,10,0.125
000_0219,11,0.8772293029761374
000_0219,12,0.3644344934278313
000_0219,13,0.0625
000_0133,1,0.22534695471649932
000_0133,2,0.31868871959954903
000_0133,3,0.5038911092686593
000_0133,4,0.22534695471649932
000_0133,5,0.5038911092686593
000_0133,6,0.7126096406869612
000_0133,7,0.19764235376052372
000_0133,8,0.5038911092686593
000_0133,9,0.19764235376052372
000_0133,10,1.1524430571616109
000_0133,11,0.08838834764831845
000_0133,12,0.3644344934278313
000_0133,13,0.6903350635742038
000_0134,1,0.5340002340823456
000_0134,2,0.7730823048033113
000_0134,3,0.5153882032022076
000_0134,4,0.13975424859373686
000_0134,5,0.40019526483955303
000_0134,6,0.5038911092686593
000_0134,7,0.19764235376052372
000_0134,8,0.6373774391990981
000_0134,9,0.4550068680800324
000_0134,10,1.0174262872562316
000_0134,11,0.5762215285808054
000_0134,12,0.0625
000_0134,13,0.5153882032022076
000_0136,1,0.19764235376052372
000_0136,2,0.5038911092686593
000_0136,3,0.13975424859373686
000_0136,4,1.4169730060943293
000_0136,5,1.0
000_0136,6,1.200585794518659
000_0136,7,0.5038911092686593
000_0136,8,1.4142135623730951
000_0136,9,1.3764197215965774
000_0136,10,0.19764235376052372
000_0136,11,1.0097184013377194
000_0136,12,0.5659615711335886
000_0136,13,0.125
000_0138,1,0.4192627457812106
000_0138,2,0.5659615711335886
000_0138,3,0.0625
000_0138,4,0.5340002340823456
000_0138,5,0.19764235376052372
000_0138,6,0.1767766952966369
000_0138,7,0.8125
000_0138,8,0.1875
000_0138,9,0.19764235376052372
000_0138,10,0.0625
000_0138,11,0.2651650429449553
000_0138,12,0.5896238207535377
000_0138,13,0.6434768838116876
000_0139,1,0.125
000_0139,2,0.3365728004459065
000_0139,3,0.6643841132959156
000_0139,4,0.9395810236483068
000_0139,5,0.3801726581436387
000_0139,6,0.3365728004459065
000_0139,7,0.9395810236483068
000_0139,8,0.8772293029761374
000_0139,9,0.8220591523728691
000_0139,10,0.7126096406869612
000_0139,11,0.08838834764831845
000_0139,12,0.75
000_0139,13,0.8003905296791061
000_0140,1,1.194060823408925
000_0140,2,0.7525996611745185
000_0140,3,0.8682777493406127
000_0140,4,0.875
000_0140,5,0.8838834764831844
000_0140,6,0.875
000_0140,7,0.676040864149498
000_0140,8,0.8838834764831844
000_0140,9,1.0019512213675874
000_0140,10,0.4419417382415922
000_0140,11,1.288470508005519
000_0140,12,0.6187184335382291
000_0140,13,0.5340002340823456
000_0141,1,0.08838834764831845
000_0141,2,0.0625
000_0141,3,0.22534695471649932
000_0141,4,0.31868871959954903
000_0141,5,0.45069390943299864
000_0141,6,1.288470508005519
000_0141,7,0.1875
000_0141,8,0.9457966219013473
000_0141,9,0.08838834764831845
000_0141,10,0.3125
000_0141,11,0.4419417382415922
000_0141,12,0.4550068680800324
000_0141,13,0.6875
000_0147,1,1.459077191241094
000_0147,2,1.288470508005519
000_0147,3,0.25
000_0147,4,1.0077822185373186
000_0147,5,1.3287682265918312
000_0147,6,0.2576941016011038
000_0147,7,1.6500473478055107
000_0147,8,1.0915155747858112
000_0147,9,0.6281172263200556
